name,branch,percentile,category,city,year
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),94.2944615,OPEN,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),85.8824755,SC (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),86.5435447,SC,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),87.0316109,DEF OBC,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),86.2351996,NT3 (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),93.3597277,NT2,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),93.1848615,NT2 (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),39.3601986,PWD OPEN,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),89.2945239,DEF OPEN,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),84.1437716,VJ (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),96.000159,TFWS,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),91.2776413,NT1,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),88.5372351,DEF NT2 (Rural),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),91.1459607,NT3,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),93.515499,OBC,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),85.4112341,VJ,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),94.5106235,OPEN (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),90.4253432,EWS,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),93.5688239,OBC (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,64.3871019,NT3,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,88.2544975,TFWS,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,71.6607627,NT2,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,68.9620341,OBC,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,46.7613499,DEF OBC (Rural),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,45.2322221,NT1 (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,66.3795642,VJ,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,79.9809712,OPEN,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,47.3563218,SC (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,62.0615406,SC,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,70.6189283,DEF OPEN,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,79.98947,OPEN (Ladies),Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,43.9154166,EWS,Kolhapur,2025
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil and Environmental Engineering,72.7429418,OBC (Ladies),Kolhapur,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,25.5643537,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,79.6033896,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,57.0133407,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,46.7613499,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,57.4376852,NT1 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,36.5248856,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,32.1650475,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,50.5909012,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,62.1412608,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,32.1650475,PWD OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,15.9545455,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,49.1540892,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,65.3084343,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,2.3757781,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,49.1540892,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,0.2412288,SC Ladies (II),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,25.4595013,NT3 Ladies (II),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,11.9485358,ST,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,82.3736697,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,55.6405756,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,57.8195751,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,71.8498844,NT3 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,78.6167398,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,78.272232,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,49.4020979,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,14.0716041,VJ (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,85.4179037,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,78.4342571,NT1 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,60.634478,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,64.7148712,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,75.1716925,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,47.1398578,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,82.5532062,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,0.3189908,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,77.161886,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,57.6249683,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,78.5819586,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,60.4378874,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,63.5767823,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,45.3566434,DEF OBC (Rural),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,67.217709,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,59.3210117,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,72.8948543,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,54.1537389,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,45.3566434,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,65.6692751,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,79.3730892,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,55.6405756,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Cyber Security,67.1459332,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,66.4263323,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,24.8659004,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,6.2359571,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,39.3601986,NT3 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,53.7591782,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,41.4020979,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,21.540875,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,7.4355245,VJ (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,73.7482517,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,43.5338318,NT1 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,57.5410529,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,62.1365556,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,59.3210117,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,7.6100354,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,68.9620341,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,28.6767287,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Business Systems,65.6692751,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,28.1994074,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,82.3938224,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,59.3210117,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,60.2517483,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,22.1740686,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,74.6802716,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,41.4458186,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,32.4837011,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,17.7120141,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,71.173087,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,22.035802,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,64.3453843,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electrical Engineering,31.5596589,SC Ladies (II),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,79.7185003,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,59.3210117,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,47.0502678,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,61.5619516,NT3 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,76.9213781,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,73.4354379,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,47.8905633,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,33.465035,VJ (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,82.8332926,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,50.4913264,NT1 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,50.3223138,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,60.634478,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,71.8498844,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,24.6987745,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,81.3270637,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,53.7591782,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,72.1363369,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,92.8465713,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,71.8197195,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,74.5404987,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,70.6189283,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,36.0836122,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,83.9367933,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,15.1144829,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,54.1537389,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,65.8462319,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,87.0323929,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,57.8195751,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,82.8437868,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,17.2365618,NT3,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,75.4880541,TFWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,54.5872518,NT2,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,50.4913264,OBC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,22.1118881,NT1 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,13.2717448,VJ,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,47.13962,NT2 (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,46.6242967,NT1,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,68.4702591,OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,32.3446384,SC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,16.860405,SC,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,46.3957696,DEF OPEN,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,60.4378874,OPEN (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,10.8523619,EWS,Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,49.2256217,OBC (Ladies),Warananagar,2025
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,8.0990652,SC Ladies (II),Warananagar,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,41.7471281,NT3,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,71.5830116,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,48.5587427,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,21.5882968,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,28.1994074,VJ,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,8.8248475,NT2 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,25.968356,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,50.3223138,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,31.9280223,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,45.2322221,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,20.3327444,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,54.5872518,NT3,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,81.1324174,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,71.0971787,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,55.6405756,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,9.7858898,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,42.7403863,NT1 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,49.3416227,VJ,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,61.796967,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,73.7482517,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,24.8659004,SC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,35.5422955,PWD OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,47.1398578,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,55.1895416,NT3 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,78.6167398,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,57.5410529,VJ (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,63.8244514,OBC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,70.2628092,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,52.1817116,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,43.9154166,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,56.2929777,VJ,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,64.7148712,NT2 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,46.7613499,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,61.6834321,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,18.6473767,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,63.200058,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,39.230205,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,55.2744499,OBC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,24.8659004,NT1 Ladies (II),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,59.3210117,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,15.4365886,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,5.6196618,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,32.6791073,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,18.1456181,SC,Sangli,2025
